Order ID,Customer Name,Gender,City,Address,Product Details (Brand),Product Price (Taka),Devivery Charge,Total Bill (Taka),Phone Number
932,Saima Sobhan,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Khaadi,5990,70,6060,018-738-69002
933,Tashfia Tahsin,Female,Gazipur,"Apartment #13, Block #J, Tongi, Gazipur",Khaadi,5990,120,6110,015-351-10150
934,Raisa Ahmed,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Maria B.,7500,70,7570,018-875-32600
935,Sabina Mahi,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Khaadi,5990,120,6110,018-165-29600
936,Abonty Nawar,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Sana Safinaz,10590,120,10710,019-454-70403
937,Ayesha Ferdous,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Amir Adnan,9550,120,9670,018-876-82907
938,Raisa Nawar,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Baroque,7560,70,7630,013-781-81409
939,Faiza Rahman,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Amir Adnan,9550,120,9670,016-647-20106
940,Nusrat Mahi,Female,Jessore,"House #15, Road #3, Bagherpara, Jessore",Maria B.,7500,120,7620,013-580-10669
941,Sharmin Nawar,Female,Barisal,"Flat #5, Building #4, Muladi, Barisal",Sana Safinaz,10590,120,10710,018-515-62260
942,Raisa Nur,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Maria B.,7500,70,7570,019-643-68206
943,Tashpia Ali,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Baroque,7560,120,7680,019-757-49110
944,Tahmina Haque,Female,Comilla,"Flat #9, Building #15, Laksam, Comilla",Amir Adnan,9550,120,9670,019-442-31509
945,Labony Ferdous,Female,Dinajpur,"Apartment #5, Block #R, Birganj, Dinajpur",Sana Safinaz,10590,120,10710,019-873-99704
946,Labiba Tasneem,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Khaadi,5990,70,6060,016-220-81902
947,Fabliha Noor,Female,Gazipur,"House #8, Lane #10, Joydebpur, Gazipur",Khaadi,5990,120,6110,013-587-85508
948,Abonty Rowshan,Female,Jessore,"Plot #8, Manirampur, Jessore",Baroque,7560,120,7680,017-799-71570
949,Simanto Karim,Male,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Ethnic,6500,70,6570,016-267-77070
950,Ahmed Ali,Male,Sylhet,"Flat #4, Building #11, Lamabazar, Sylhet",Faraz Manan,90000,120,90120,013-857-86021
951,Faiza Tahsin,Female,Rangpur,"House #3, Lane #9, Kotwali, Rangpur",Baroque,7560,120,7680,019-436-78360
952,Maria Chowdhury,Female,Sylhet,"Apartment #15, Block #E, Zindabazar, Sylhet",Baroque,7560,120,7680,016-305-44002
953,Fabliha Das,Female,Sylhet,"Flat #4, Building #11, Lamabazar, Sylhet",Ethnic,6500,120,6620,017-187-88200
954,Tashfia Karim,Female,Rajshahi,"Flat #6, Building #10, Shiroil, Rajshahi",Sapphire,7180,120,7300,016-203-29204
955,Tamanna Khan,Female,Khulna,"House #1, Lane #5, Sonadanga, Khulna",Baroque,7560,120,7680,018-126-42006
956,Ilma Tasnim,Female,Khulna,"Apartment #6, Block #F, Khalishpur, Khulna",Sapphire,7180,120,7300,018-736-73706
957,Ayesha Fairooz,Female,Jamalpur,"Flat #1, Building #10, Sarishabari, Jamalpur",Sana Safinaz,10590,120,10710,013-703-17809
958,Maria Ahmed,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Mushq,6890,70,6960,019-836-81072
959,Miniba Karim,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Faraz Manan,90000,70,90070,018-920-75024
960,Alishba Khan,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Maria B.,7500,120,7620,015-947-45040
961,Ilma Nawar,Female,Gazipur,"Apartment #13, Block #J, Tongi, Gazipur",Faraz Manan,90000,120,90120,015-555-84076
962,Arabi Karim,Female,Faridpur,"Apartment #9, Block #S, Boalmari, Faridpur",Khaadi,5990,120,6110,015-708-85600
963,Tamanna Islam,Female,Comilla,"Apartment #11, Block #H, Chandina, Comilla",Amir Adnan,9550,120,9670,016-981-85017
964,Labony Sabrin,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Celina,5599,70,5669,019-424-82036
965,Miniba Ahmed,Female,Bogura,"House #9, Lane #10, Bogura Sadar, Bogura",Baroque,7560,120,7680,019-780-94300
966,Nazia Ahmed,Female,Comilla,"Plot #12, Brahmanpara, Comilla",Sana Safinaz,10590,120,10710,017-111-83092
967,Rabeya Islam,Female,Jessore,"Plot #8, Manirampur, Jessore",Khaadi,5990,120,6110,019-415-59404
968,Raisa Islam,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Mushq,6890,70,6960,013-153-49083
969,Sharmin Islam,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Ethnic,6500,70,6570,016-180-24303
970,Nowshin Sobhan,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Mushq,6890,120,7010,018-446-45907
971,Himeka Haque,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Maria B.,7500,70,7570,013-302-52014
972,Nusrat Rowshan,Female,Tangail,"Apartment #5, Block #K, Bhuapur, Tangail",Celina,5599,120,5719,018-710-63009
973,Nazia Islam,Female,Rajshahi,"Flat #6, Building #10, Shiroil, Rajshahi",Sana Safinaz,10590,120,10710,019-332-62035
974,Sharmin Tabassum,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Amir Adnan,9550,120,9670,015-103-39110
975,Sumaiya Islam,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Khaadi,5990,70,6060,019-342-17601
976,Nusrat Jahan,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Maria B.,7500,120,7620,013-458-66304
977,Ilma Mahi,Female,Jamalpur,"House #15, Road #5, Dewanganj, Jamalpur",Sana Safinaz,10590,120,10710,017-306-86508
978,Anisha Akhtar,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Khaadi,5990,120,6110,017-134-31509
979,Anisha Fairooz,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Maria B.,7500,70,7570,013-946-38602
980,Jannatul Karim,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Maria B.,7500,120,7620,015-874-11000
981,Mohammad Zamil,Male,Tangail,"Flat #3, Building #14, Kalihati, Tangail",Sana Safinaz,10590,120,10710,018-316-39909
982,Arabi Akhtar,Female,Barisal,"Flat #5, Building #4, Muladi, Barisal",Baroque,7560,120,7680,013-704-35027
983,Rabeya Islam,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Sana Safinaz,10590,70,10660,019-433-25140
984,Mahir Hassan,Male,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",Sana Safinaz,10590,120,10710,013-591-58041
985,Nusrat Chowdhury,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Khaadi,5990,70,6060,016-132-30400
986,Farhana Fairooz,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Sana Safinaz,10590,70,10660,019-583-81500
987,Himeka Das,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Sapphire,7180,120,7300,015-780-87702
988,Labony Sabrin,Female,Barisal,"House #10, Lane #3, Natullabad, Barisal",Baroque,7560,120,7680,013-172-56100
989,Lamisa Sultana,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Amir Adnan,9550,70,9620,017-812-57021
990,Lamisa Tasneem,Female,Kushtia,"Plot #6, Kumarkhali, Kushtia",Sapphire,7180,120,7300,016-389-15041
991,Nafi Nain,Male,Barisal,"Apartment #8, Block #A, Kuakata, Barisal",Khaadi,5990,120,6110,017-306-33009
992,Sadman Chowdhury,Male,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Sapphire,7180,70,7250,013-117-49709
993,Tashfia Khan,Female,Narsingdi,"Plot #13, Monohardi, Narsingdi",Maria B.,7500,120,7620,017-222-86608
994,Miniba Khan,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Sana Safinaz,10590,70,10660,013-900-80302
995,Labony Ahmed,Female,Jessore,"House #15, Road #3, Bagherpara, Jessore",Sapphire,7180,120,7300,015-368-32038
996,Sujana Tabassum,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Mushq,6890,70,6960,013-570-24085
997,Sharmin Nur,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Maria B.,7500,70,7570,017-866-75094
998,Farhana Nur,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Faraz Manan,90000,70,90070,015-592-16507
999,Lamisa Islam,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Sapphire,7180,70,7250,015-770-19803
1000,Tahmina Khan,Female,Jamalpur,"Apartment #7, Block #T, Melandaha, Jamalpur",Sapphire,7180,120,7300,016-820-42047
1001,Tamanna Nawar,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Sana Safinaz,10590,70,10660,017-367-61999
1002,Saima Islam,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Sana Safinaz,10590,120,10710,018-670-61408
1003,Sabina Sabah,Female,Comilla,"House #20, Road #8, Chauddagram, Comilla",Maria B.,7500,120,7620,018-953-78097
1004,Arabi Tahsin,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Khaadi,5990,70,6060,018-300-42105
1005,Jannatul Sultana,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Amir Adnan,9550,70,9620,015-418-32201
1006,Sujana Karim,Female,Dinajpur,"House #2, Lane #8, Dinajpur Sadar, Dinajpur",Celina,5599,120,5719,019-613-59604
1007,Saima Khan,Female,Jamalpur,"Flat #1, Building #10, Sarishabari, Jamalpur",Maria B.,7500,120,7620,017-233-87809
1008,Alishba Tasneem,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Khaadi,5990,70,6060,018-412-87003
1009,Lamia Tabassum,Female,Gazipur,"Flat #11, Building #16, Kaliakair, Gazipur",Sapphire,7180,120,7300,016-736-13510
1010,Irina Islam,Female,Gazipur,"Apartment #13, Block #J, Tongi, Gazipur",Celina,5599,120,5719,019-858-63309
1011,Wamia Tasnim,Female,Kushtia,"House #7, Lane #11, Kushtia Sadar, Kushtia",Sapphire,7180,120,7300,017-795-74504
1012,Sharmin Sultana,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Amir Adnan,9550,120,9670,018-268-19730
1013,Mahbuba Khan,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Sana Safinaz,10590,120,10710,016-531-59049
1014,Tashfia Nawar,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Mushq,6890,70,6960,019-850-30656
1015,Sujana Ahmed,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Ethnic,6500,120,6620,013-831-50201
1016,Saima Karim,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Amir Adnan,9550,70,9620,015-231-48106
1017,Farhana Ahmed,Female,Rajshahi,"Apartment #3, Block #B, Seroil, Rajshahi",Sapphire,7180,120,7300,015-512-25093
1018,Rafid Ali,Male,Comilla,"Plot #12, Brahmanpara, Comilla",Faraz Manan,90000,120,90120,016-649-99062
1019,Anisha Chowdhury,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Sana Safinaz,10590,70,10660,019-689-66067
1020,Rabeya Haque,Female,Jessore,"House #15, Road #3, Bagherpara, Jessore",Ethnic,6500,120,6620,018-635-31008
1021,Saima Khan,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Maria B.,7500,70,7570,018-644-82806
1022,Tashpia Rowshan,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Faraz Manan,90000,70,90070,019-782-35306
1023,Jannatul Akhtar,Female,Mymensingh,"Plot #5, Trishal, Mymensingh",Amir Adnan,9550,120,9670,018-633-61017
1024,Faiza Rahman,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Celina,5599,70,5669,015-691-63404
1025,Raisa Sultana,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Sana Safinaz,10590,120,10710,015-981-99955
1026,Himeka Nur,Female,Bogura,"Flat #13, Building #12, Kahalu, Bogura",Maria B.,7500,120,7620,018-259-51108
1027,Rahim Nain,Male,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Sapphire,7180,70,7250,017-973-83065
1028,Nafi Islam,Male,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Faraz Manan,90000,70,90070,019-891-48601
1029,Sobhan Rahman,Male,Coxs Bazar,"House #3, Lane #7, Coxs Bazar Sadar, Coxs Bazar",Celina,5599,120,5719,019-463-41707
1030,Tashpia Nur,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Sapphire,7180,120,7300,015-948-59509
1031,Nafisa Haque,Female,Dinajpur,"House #16, Road #6, Khansama, Dinajpur",Celina,5599,120,5719,015-986-80110
1032,Ali Hossain,Male,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Sana Safinaz,10590,120,10710,019-860-96706
1033,Arabi Tabassum,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Faraz Manan,90000,70,90070,016-316-42605
1034,Sabina Sultana,Female,Rajshahi,"Flat #6, Building #10, Shiroil, Rajshahi",Faraz Manan,90000,120,90120,019-552-42207
1035,Himeka Islam,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Celina,5599,120,5719,013-255-70519
1036,Maria Karim,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Mushq,6890,70,6960,016-707-26066
1037,Farib Nain,Male,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Celina,5599,70,5669,016-433-28092
1038,Sharmin Tasneem,Female,Tangail,"Plot #7, Mirzapur, Tangail",Amir Adnan,9550,120,9670,018-578-94098
1039,Fabliha Sabah,Female,Gazipur,"House #12, Road #2, Gazipur Sadar, Gazipur",Maria B.,7500,120,7620,019-823-58504
1040,Himeka Hossain,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Faraz Manan,90000,70,90070,017-538-22057
1041,Rabbi Zamil,Male,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Mushq,6890,120,7010,019-771-41203
1042,Imran Uddin,Male,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Mushq,6890,120,7010,016-214-90887
1043,Fabliha Jahan,Female,Sylhet,"Flat #4, Building #11, Lamabazar, Sylhet",Faraz Manan,90000,120,90120,019-475-30839
1044,Wamia Khan,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Mushq,6890,120,7010,013-188-60018
1045,Sabina Haque,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Amir Adnan,9550,120,9670,015-614-94808
1046,Tahmina Das,Female,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",Baroque,7560,120,7680,017-273-47051
1047,Saima Ahmed,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Faraz Manan,90000,120,90120,013-846-30007
1048,Nazia Tahsin,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Amir Adnan,9550,70,9620,015-696-95003
1049,Nusrat Haque,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Amir Adnan,9550,70,9620,019-233-64069
1050,Jamil Hassan,Male,Tangail,"Plot #7, Mirzapur, Tangail",Faraz Manan,90000,120,90120,019-434-75402
1051,Labony Islam,Female,Barisal,"Plot #14, Dapdapia, Bakerganj, Barisal",Sana Safinaz,10590,120,10710,019-374-14041
1052,Arabi Karim,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Faraz Manan,90000,70,90070,016-313-95053
1053,Nafisa Biswas,Female,Comilla,"Flat #9, Building #15, Laksam, Comilla",Maria B.,7500,120,7620,015-227-46709
1054,Farinaj Sabah,Female,Comilla,"House #6, Lane #6, Kandirpar, Comilla",Mushq,6890,120,7010,019-994-35106
1055,Ali Uddin,Male,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Mushq,6890,70,6960,019-140-53083
1056,Lamia Mahi,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Sapphire,7180,120,7300,015-577-23304
1057,Ayesha Tabassum,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Faraz Manan,90000,120,90120,019-402-13806
1058,Nazia Noor,Female,Jessore,"Flat #1, Building #10, Abhaynagar, Jessore",Celina,5599,120,5719,019-790-15700
1059,Nusrat Khan,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Sana Safinaz,10590,120,10710,015-870-50096
1060,Maria Fairooz,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Celina,5599,70,5669,019-264-63011
1061,Miniba Tasneem,Female,Kushtia,"House #14, Road #8, Bheramara, Kushtia",Sapphire,7180,120,7300,017-210-37201
1062,Raisa Chowdhury,Female,Narsingdi,"House #5, Lane #9, Narsingdi Sadar, Narsingdi",Ethnic,6500,120,6620,019-110-39006
1063,Maria Mahi,Female,Rangpur,"House #3, Lane #9, Kotwali, Rangpur",Celina,5599,120,5719,019-531-45603
1064,Farinaj Das,Female,Tangail,"Flat #3, Building #14, Kalihati, Tangail",Faraz Manan,90000,120,90120,017-218-97409
1065,Maria Biswas,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Amir Adnan,9550,120,9670,017-106-35104
1066,Irina Sabrin,Female,Jessore,"Apartment #7, Block #N, Jhikargachha, Jessore",Mushq,6890,120,7010,018-734-64005
1067,Tashfia Sultana,Female,Comilla,"House #6, Lane #6, Kandirpar, Comilla",Maria B.,7500,120,7620,019-514-13033
1068,Miniba Sabrin,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Khaadi,5990,120,6110,013-167-73021
1069,Maria Islam,Female,Khulna,"House #11, Road #9, Tank Pukur Road, Khulna",Ethnic,6500,120,6620,018-335-52056
1070,Arabi Nawar,Female,Jamalpur,"Flat #1, Building #10, Sarishabari, Jamalpur",Khaadi,5990,120,6110,018-968-55006
1071,Labiba Sabah,Female,Narsingdi,"House #19, Road #4, Shibpur, Narsingdi",Baroque,7560,120,7680,019-531-42049
1072,Lamia Tasneem,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Celina,5599,70,5669,015-846-73036
1073,Fabliha Ferdous,Female,Coxs Bazar,"Flat #11, Building #15, Teknaf, Coxs Bazar",Faraz Manan,90000,120,90120,018-426-58697
1074,Himeka Rahman,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Baroque,7560,120,7680,017-777-85981
1075,Karim Khan,Male,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Faraz Manan,90000,70,90070,016-992-30993
1076,Abonty Haque,Female,Gazipur,"House #12, Road #2, Gazipur Sadar, Gazipur",Khaadi,5990,120,6110,019-490-47297
1077,Parthib Amirul,Male,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Mushq,6890,70,6960,016-739-29062
1078,Tamanna Khan,Female,Rangpur,"Apartment #7, Block #G, Pirgacha, Rangpur",Mushq,6890,120,7010,015-409-51850
1079,Tamanna Mahi,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Khaadi,5990,70,6060,013-904-35004
1080,Labony Karim,Female,Khulna,"Plot #7, DA Khan Road, Khulna",Mushq,6890,120,7010,015-321-68903
1081,Labiba Sultana,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Ethnic,6500,70,6570,016-943-40543
1082,Nowshin Khan,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Ethnic,6500,70,6570,018-622-49531
1083,Ayesha Rahman,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Baroque,7560,70,7630,015-984-66986
1084,Tahmina Islam,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Celina,5599,70,5669,019-132-40946
1085,Mehedi Hossain,Male,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",Faraz Manan,90000,120,90120,013-878-59994
1086,Farhana Nur,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Celina,5599,70,5669,017-482-16950
1087,Saima Jahan,Female,Coxs Bazar,"House #20, Road #5, Ramu, Coxs Bazar",Faraz Manan,90000,120,90120,016-348-35968
1088,Saima Sultana,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Sana Safinaz,10590,70,10660,019-749-81915
1089,Sharmin Rahman,Female,Jessore,"House #4, Lane #12, Jessore Sadar, Jessore",Sana Safinaz,10590,120,10710,019-850-47071
1090,Sumaiya Rahman,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Celina,5599,70,5669,019-524-16080
1091,Farid Ibnat,Male,Gazipur,"Plot #4, Sreepur, Gazipur",Sana Safinaz,10590,120,10710,018-356-18026
1092,Arabi Tabassum,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Sapphire,7180,70,7250,018-823-16089
1093,Salman Chowdhury,Male,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Amir Adnan,9550,120,9670,016-207-60228
1094,Raisa Nur,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Sapphire,7180,70,7250,018-444-81404
1095,Saima Noor,Female,Jamalpur,"Apartment #7, Block #T, Melandaha, Jamalpur",Ethnic,6500,120,6620,018-744-78032
1096,Sharmin Sabrin,Female,Rajshahi,"House #17, Road #12, Boalia, Rajshahi",Baroque,7560,120,7680,019-253-80094
1097,Raisa Mahi,Female,Jessore,"House #15, Road #3, Bagherpara, Jessore",Sapphire,7180,120,7300,015-286-50402
1098,Maria Tabassum,Female,Dinajpur,"Flat #3, Building #14, Chirirbandar, Dinajpur",Mushq,6890,120,7010,015-552-90405
1099,Sharmin Fairooz,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Mushq,6890,70,6960,017-579-15209
1100,Farhana Ferdous,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Ethnic,6500,70,6570,019-700-56059
1101,Labiba Sobhan,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Faraz Manan,90000,70,90070,013-937-51700
1102,Samin Alam,Male,Sylhet,"House #18, Road #3, Kajalshah, Sylhet",Khaadi,5990,120,6110,017-948-81500
1103,Wamia Nawar,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Sana Safinaz,10590,70,10660,019-787-99094
1104,Arabi Khan,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Amir Adnan,9550,70,9620,018-864-27037
1105,Nafisa Haque,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Celina,5599,70,5669,017-825-50759
1106,Nafisa Tasnim,Female,Kushtia,"House #14, Road #8, Bheramara, Kushtia",Ethnic,6500,120,6620,015-165-22006
1107,Rohhan Khan,Male,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Amir Adnan,9550,120,9670,015-807-90033
1108,Maria Fairooz,Female,Tangail,"Plot #7, Mirzapur, Tangail",Khaadi,5990,120,6110,019-339-43909
1109,Rabeya Sabah,Female,Khulna,"Apartment #6, Block #F, Khalishpur, Khulna",Faraz Manan,90000,120,90120,019-244-47034
1110,Ayesha Islam,Female,Narayanganj,"Flat #7, Building #12, Sonargaon, Narayanganj",Faraz Manan,90000,120,90120,017-753-71504
1111,Lamia Ahmed,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Mushq,6890,120,7010,018-681-85603
1112,Mahir Abdullah,Male,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Baroque,7560,70,7630,016-433-85600
1113,Nafi Murtaza,Male,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Sapphire,7180,70,7250,015-202-41077
1114,Maria Jahan,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Celina,5599,70,5669,018-334-91040
1115,Himeka Noor,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Sapphire,7180,70,7250,018-190-92003
1116,Anisha Sabah,Female,Barisal,"House #19, Road #11, Natullabad, Barisal",Ethnic,6500,120,6620,016-164-30931
1117,Shafi Karim,Male,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Amir Adnan,9550,120,9670,019-361-80136
1118,Jannatul Tasneem,Female,Rangpur,"Flat #1, Building #13, Rangpur Sadar, Rangpur",Baroque,7560,120,7680,019-682-83068
1119,Tashfia Islam,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Celina,5599,70,5669,013-806-42053
1120,Jannatul Biswas,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Ethnic,6500,70,6570,019-679-93011
1121,Lamia Sabrin,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Khaadi,5990,120,6110,016-782-11021
1122,Sharmin Ferdous,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Sana Safinaz,10590,120,10710,018-576-10262
1123,Faiza Nawar,Female,Khulna,"Plot #7, DA Khan Road, Khulna",Baroque,7560,120,7680,018-531-60890
1124,Rahim Hasan,Male,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Mushq,6890,70,6960,016-428-53000
1125,Miniba Tasnim,Female,Rajshahi,"Apartment #3, Block #B, Seroil, Rajshahi",Ethnic,6500,120,6620,019-348-60825
1126,Saima Ahmed,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Ethnic,6500,70,6570,015-872-46044
